,date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,weather_code,cloud_cover,wind_speed_10m,wind_direction_10m,sunshine_duration
8499,2021-11-28 02:00:00+00:00,28.257,73.229256,30.896694,0.3,0.3,51.0,69.6,19.586119,233.97253,10800.0
8500,2021-11-28 05:00:00+00:00,29.457,66.87694,31.853336,0.0,0.0,1.0,41.100002,19.839235,258.4862,10800.0
8501,2021-11-28 08:00:00+00:00,28.807001,70.926926,32.29198,2.1,2.1,53.0,69.3,13.783817,229.23648,10800.0
8502,2021-11-28 11:00:00+00:00,26.607,82.133545,31.391426,0.2,0.2,51.0,39.300003,6.12,241.92761,0.0
8503,2021-11-28 14:00:00+00:00,24.807001,86.53725,28.8471,0.1,0.1,51.0,97.200005,7.628263,250.70985,0.0
8504,2021-11-28 17:00:00+00:00,23.907,94.430145,28.689209,0.2,0.2,51.0,49.800003,4.73506,261.2539,0.0
8505,2021-11-28 20:00:00+00:00,23.807001,91.60324,28.117233,0.1,0.1,51.0,90.00001,5.5887027,255.06853,0.0
8506,2021-11-28 23:00:00+00:00,23.807001,94.42608,28.655716,1.9000001,1.9000001,53.0,90.00001,3.8773184,248.19853,0.0
8507,2021-11-29 02:00:00+00:00,29.457,69.981766,33.791523,0.2,0.2,51.0,32.4,9.585739,235.71307,10800.0
8508,2021-11-29 05:00:00+00:00,31.907,62.318493,37.934505,0.1,0.1,51.0,100.0,11.620809,253.81071,10800.0
8509,2021-11-29 08:00:00+00:00,28.257,78.01413,32.814816,5.3,5.3,61.0,89.1,10.799999,233.13002,10800.0
8510,2021-11-29 11:00:00+00:00,25.707,82.27415,29.804672,0.7,0.7,51.0,52.5,7.42159,194.03627,9165.343
8511,2021-11-29 14:00:00+00:00,24.857,89.74829,28.916588,0.1,0.1,51.0,84.3,10.086427,235.17543,0.0
8512,2021-11-29 17:00:00+00:00,23.807001,91.88215,27.289845,0.1,0.1,51.0,75.3,11.457958,223.72705,0.0
8513,2021-11-29 20:00:00+00:00,23.607,91.312614,27.43113,0.8,0.8,51.0,98.4,7.9526596,185.19434,0.0
8514,2021-11-29 23:00:00+00:00,23.507,92.144844,27.66454,0.0,0.0,1.0,47.4,5.8603754,190.6196,0.0
8515,2021-11-30 02:00:00+00:00,28.007,75.207634,32.51824,0.0,0.0,2.0,59.4,7.5685663,244.65387,10800.0
8516,2021-11-30 05:00:00+00:00,31.157,63.67486,37.24418,0.3,0.3,51.0,43.200005,5.6920996,251.56496,10800.0
8517,2021-11-30 08:00:00+00:00,28.957,72.907394,34.76161,1.7,1.7,53.0,88.799995,3.9763298,264.80566,10800.0
8518,2021-11-30 11:00:00+00:00,25.907,90.90819,31.613552,2.6,2.6,53.0,41.100002,4.0249224,169.6952,0.0
8519,2021-11-30 14:00:00+00:00,26.357,86.16212,31.622658,0.0,0.0,2.0,68.100006,5.1165614,230.71062,0.0
8520,2021-11-30 17:00:00+00:00,25.107,90.58272,30.561375,0.6,0.6,51.0,92.700005,2.16,270.0,0.0
8521,2021-11-30 20:00:00+00:00,24.207,95.87798,29.482853,0.0,0.0,3.0,100.0,3.6,270.0,0.0
8522,2021-11-30 23:00:00+00:00,23.957,91.890945,27.966599,0.8,0.8,51.0,90.90001,8.435069,230.19447,0.0
8523,2021-12-01 02:00:00+00:00,30.457,54.008873,32.923756,0.3,0.3,51.0,48.0,9.885262,213.11136,10800.0
8524,2021-12-01 05:00:00+00:00,32.507,48.666348,35.694416,0.0,0.0,2.0,63.000004,14.264361,259.82455,10800.0
8525,2021-12-01 08:00:00+00:00,31.507,58.396347,35.63925,0.2,0.2,51.0,15.3,14.145756,255.2564,10800.0
8526,2021-12-01 11:00:00+00:00,27.457,74.89209,30.769787,0.5,0.5,51.0,25.800001,13.37825,246.19405,9218.004
8527,2021-12-01 14:00:00+00:00,26.607,76.367676,30.618996,0.0,0.0,1.0,38.100002,6.638072,229.39879,0.0
8528,2021-12-01 17:00:00+00:00,25.357,80.49465,29.124321,0.0,0.0,1.0,30.600002,6.989936,235.49141,0.0
8529,2021-12-01 20:00:00+00:00,24.357,83.89185,28.004051,0.0,0.0,1.0,31.500002,6.696387,216.25392,0.0
8530,2021-12-01 23:00:00+00:00,23.457,87.74539,27.083584,0.0,0.0,0.0,0.3,6.28713,166.75948,0.0
8531,2021-12-02 02:00:00+00:00,30.807001,57.52474,33.82486,0.0,0.0,0.0,7.5000005,10.948973,242.5925,10800.0
8532,2021-12-02 05:00:00+00:00,32.906998,51.85589,37.073635,0.0,0.0,1.0,25.5,16.167967,258.4399,10800.0
8533,2021-12-02 08:00:00+00:00,32.656998,53.075043,36.155285,0.0,0.0,0.0,17.1,17.81909,261.87,10800.0
8534,2021-12-02 11:00:00+00:00,28.757,68.5906,31.884201,0.0,0.0,1.0,30.6,13.849476,261.02747,9245.171
8535,2021-12-02 14:00:00+00:00,26.657,77.782135,30.800201,0.0,0.0,0.0,5.4,7.10031,239.53453,0.0
8536,2021-12-02 17:00:00+00:00,25.357,82.232,29.18612,0.0,0.0,0.0,11.700001,7.9036193,239.9315,0.0
8537,2021-12-02 20:00:00+00:00,24.607,85.73149,28.804432,0.0,0.0,1.0,33.0,5.1919937,213.6901,0.0
8538,2021-12-02 23:00:00+00:00,24.007,89.95959,28.442959,0.0,0.0,1.0,35.100002,4.3349743,94.76356,0.0
8539,2021-12-03 02:00:00+00:00,28.957,70.73993,34.01295,0.0,0.0,3.0,82.8,3.4152596,161.56496,10800.0
8540,2021-12-03 05:00:00+00:00,30.507,60.890205,34.115097,0.3,0.3,51.0,87.9,9.3669195,267.79745,10800.0
8541,2021-12-03 08:00:00+00:00,29.507,69.151184,33.707764,0.3,0.3,51.0,39.300003,9.885262,259.50858,10800.0
8542,2021-12-03 11:00:00+00:00,28.307001,77.08963,32.83135,0.0,0.0,1.0,34.800003,10.390226,284.03625,9272.795
8543,2021-12-03 14:00:00+00:00,27.507,74.90015,31.216763,0.0,0.0,1.0,30.000002,10.853866,264.2895,0.0
8544,2021-12-03 17:00:00+00:00,26.407,79.17705,30.406063,0.0,0.0,2.0,55.5,8.287822,272.4895,0.0
8545,2021-12-03 20:00:00+00:00,25.507,87.39143,30.092545,0.1,0.1,51.0,51.300003,7.289445,302.90524,0.0
8546,2021-12-03 23:00:00+00:00,25.157,91.133675,30.137249,0.4,0.4,51.0,63.0,6.0347,287.3541,0.0
8547,2021-12-04 02:00:00+00:00,26.257,86.67236,31.089184,2.1,2.1,53.0,85.8,8.0899935,302.27563,0.0
8548,2021-12-04 05:00:00+00:00,25.507,91.70499,29.983982,5.3,5.3,61.0,100.0,11.384199,288.43503,0.0
8549,2021-12-04 08:00:00+00:00,25.357,91.14633,30.648964,2.8999999,2.8999999,53.0,90.00001,4.73506,278.74606,0.0
8550,2021-12-04 11:00:00+00:00,25.057001,94.47656,30.677944,2.0,2.0,53.0,73.200005,3.7585104,253.30067,0.0
8551,2021-12-04 14:00:00+00:00,24.207,93.02551,29.239258,0.1,0.1,51.0,43.800003,3.219938,296.56497,0.0
8552,2021-12-04 17:00:00+00:00,23.557001,94.4159,28.239082,0.3,0.3,51.0,95.4,4.0249224,259.69522,0.0
8553,2021-12-04 20:00:00+00:00,23.657,94.70671,28.30663,0.1,0.1,51.0,91.8,4.8433046,221.98714,0.0
8554,2021-12-04 23:00:00+00:00,23.907,95.29111,28.607319,0.0,0.0,2.0,74.100006,5.904439,217.56866,0.0
8555,2021-12-05 02:00:00+00:00,24.907,91.94609,29.826843,2.1,2.1,53.0,90.00001,6.0347,252.64589,0.0
8556,2021-12-05 05:00:00+00:00,26.007,88.75949,31.421757,7.5,7.5,63.0,92.700005,4.73506,278.74606,0.0
8557,2021-12-05 08:00:00+00:00,26.307001,84.10585,30.913593,1.1,1.1,51.0,45.300003,7.754637,248.19853,0.0
8558,2021-12-05 11:00:00+00:00,24.907,93.62241,30.15326,0.4,0.4,51.0,30.000002,5.0528407,274.08554,0.0
8559,2021-12-05 14:00:00+00:00,25.207,90.04489,30.679253,0.1,0.1,51.0,81.600006,2.0364676,224.9999,0.0
8560,2021-12-05 17:00:00+00:00,24.507,92.480286,29.395855,1.0,1.0,51.0,65.100006,5.0142193,248.96242,0.0
8561,2021-12-05 20:00:00+00:00,23.757,92.72076,28.369587,0.90000004,0.90000004,51.0,81.9,4.1046314,232.12495,0.0
8562,2021-12-05 23:00:00+00:00,23.857,92.72601,28.793644,0.4,0.4,51.0,63.300003,2.2768397,198.43504,0.0
8563,2021-12-06 02:00:00+00:00,27.707,78.87951,32.656464,0.0,0.0,2.0,54.0,6.638072,319.39877,10800.0
8564,2021-12-06 05:00:00+00:00,28.157,74.778656,32.01171,1.5,1.5,53.0,68.1,16.039202,315.90927,10800.0
8565,2021-12-06 08:00:00+00:00,27.757,76.08271,31.766747,2.1000001,2.1000001,53.0,100.0,10.805998,330.01843,5968.452
8566,2021-12-06 11:00:00+00:00,24.957,93.343605,30.516796,1.8000001,1.8000001,53.0,67.8,2.9024127,262.8751,0.0
8567,2021-12-06 14:00:00+00:00,24.457,95.59739,29.895329,3.0,3.0,55.0,100.0,3.319036,347.4712,0.0
8568,2021-12-06 17:00:00+00:00,23.257,98.20215,27.801716,5.2000003,5.2000003,61.0,100.0,6.3690495,222.70937,0.0
8569,2021-12-06 20:00:00+00:00,22.907,96.717155,26.502678,6.9,6.9,61.0,100.0,10.495713,247.8336,0.0
8570,2021-12-06 23:00:00+00:00,23.007,94.970314,26.822569,1.4,1.4,51.0,67.5,8.209263,217.87505,0.0
8571,2021-12-07 02:00:00+00:00,23.657,97.32183,27.981537,6.8999996,6.8999996,61.0,100.0,8.891343,238.24055,0.0
8572,2021-12-07 05:00:00+00:00,26.357,85.1313,30.968674,2.9999998,2.9999998,53.0,99.6,8.759178,260.53775,0.0
8573,2021-12-07 08:00:00+00:00,27.707,77.232735,31.942245,0.1,0.1,51.0,59.700005,10.08,270.0,335.73807
8574,2021-12-07 11:00:00+00:00,24.207,93.30738,29.074303,3.5,3.5,55.0,54.600002,4.5536795,161.56496,0.0
8575,2021-12-07 14:00:00+00:00,24.307001,94.731766,29.499168,0.0,0.0,1.0,34.800003,3.7585104,163.30067,0.0
8576,2021-12-07 17:00:00+00:00,23.357,96.14334,28.332039,0.0,0.0,1.0,34.800003,2.4149535,206.56499,0.0
8577,2021-12-07 20:00:00+00:00,23.257,96.14051,28.116367,0.1,0.1,51.0,77.100006,2.8116899,219.80553,0.0
8578,2021-12-07 23:00:00+00:00,23.357,97.02159,28.191826,0.90000004,0.90000004,51.0,100.0,3.9763298,185.19434,0.0
8579,2021-12-08 02:00:00+00:00,28.157,78.46966,33.5383,0.0,0.0,1.0,22.5,5.154415,204.77512,10800.0
8580,2021-12-08 05:00:00+00:00,30.157,68.03452,35.11738,0.2,0.2,51.0,93.9,12.979984,326.3099,10800.0
8581,2021-12-08 08:00:00+00:00,29.107,72.713875,33.93902,1.6,1.6,53.0,36.9,11.770403,336.5713,10800.0
8582,2021-12-08 11:00:00+00:00,26.107,86.138145,31.135841,1.1,1.1,51.0,29.7,5.6920996,341.56494,9415.24
8583,2021-12-08 14:00:00+00:00,25.057001,94.47656,30.479893,0.8,0.8,51.0,100.0,5.1165614,50.710617,0.0
8584,2021-12-08 17:00:00+00:00,23.507,96.14761,27.98679,4.6,4.6,61.0,98.700005,6.4096174,128.15727,0.0
8585,2021-12-08 20:00:00+00:00,22.857,97.89905,27.599663,0.3,0.3,51.0,96.59999,3.219938,243.43501,0.0
8586,2021-12-08 23:00:00+00:00,23.257,95.2686,27.625051,0.0,0.0,1.0,44.4,5.5887027,255.06853,0.0
8587,2021-12-09 02:00:00+00:00,28.257,75.02085,32.90913,0.0,0.0,1.0,33.0,7.42159,284.03625,10800.0
8588,2021-12-09 05:00:00+00:00,31.107,66.40341,36.926773,0.0,0.0,3.0,100.0,10.97262,311.009,10800.0
8589,2021-12-09 08:00:00+00:00,28.457,73.2632,32.664196,1.0,1.0,51.0,56.4,12.261157,310.2363,10800.0
8590,2021-12-09 11:00:00+00:00,25.507,90.33742,31.06601,3.2,3.2,55.0,17.4,2.9024127,187.12492,9444.078
8591,2021-12-09 14:00:00+00:00,26.107,87.70738,31.517918,0.1,0.1,51.0,52.5,4.3349743,274.76355,0.0
8592,2021-12-09 17:00:00+00:00,25.157,91.133675,29.934998,0.3,0.3,51.0,100.0,7.42159,284.03625,0.0
8593,2021-12-09 20:00:00+00:00,22.957,93.246376,27.060108,3.5,3.5,55.0,52.2,4.896529,252.89719,0.0
8594,2021-12-09 23:00:00+00:00,23.407,95.273834,27.82159,0.0,0.0,1.0,47.100002,5.8603754,222.5104,0.0
8595,2021-12-10 02:00:00+00:00,27.757,76.312965,32.36253,0.0,0.0,2.0,61.5,6.9247384,297.8972,10800.0
8596,2021-12-10 05:00:00+00:00,30.707,66.723236,36.28177,0.1,0.1,51.0,83.1,11.183201,326.82147,10800.0
8597,2021-12-10 08:00:00+00:00,29.307001,71.23171,34.61011,1.5,1.5,53.0,83.1,7.729527,297.75842,10800.0
8598,2021-12-10 11:00:00+00:00,26.957,84.42934,32.913174,0.2,0.2,51.0,24.300001,1.4399999,180.0,9472.859
8599,2021-12-10 14:00:00+00:00,24.407,94.73561,29.387508,10.799999,10.799999,63.0,100.0,5.6233797,309.8055,0.0
8600,2021-12-10 17:00:00+00:00,23.807001,97.61891,28.613201,1.0,1.0,51.0,100.0,6.4096174,308.15726,0.0
8601,2021-12-10 20:00:00+00:00,23.307001,96.141914,28.129871,0.1,0.1,51.0,52.800003,3.2599385,263.6599,0.0
8602,2021-12-10 23:00:00+00:00,23.357,94.983215,27.936474,1.4000001,1.4000001,51.0,42.000004,4.3349743,265.23645,0.0
8603,2021-12-11 02:00:00+00:00,28.107,77.75843,33.11992,0.0,0.0,1.0,33.9,6.830519,288.43503,10800.0
8604,2021-12-11 05:00:00+00:00,30.507,66.28255,35.957962,0.1,0.1,51.0,100.0,10.44,316.3971,10800.0
8605,2021-12-11 08:00:00+00:00,26.757,81.9042,31.29662,7.2,7.2,61.0,100.0,8.209263,285.25516,10800.0
8606,2021-12-11 11:00:00+00:00,24.757,93.61548,30.131294,3.0000002,3.0000002,55.0,48.0,3.5455887,246.0375,332.543
8607,2021-12-11 14:00:00+00:00,25.507,93.090645,31.188873,0.3,0.3,51.0,31.800001,4.198285,239.0363,0.0
8608,2021-12-11 17:00:00+00:00,24.757,92.21524,29.528622,0.0,0.0,1.0,43.200005,6.638072,257.4712,0.0
8609,2021-12-11 20:00:00+00:00,24.007,93.58067,28.463837,0.0,0.0,1.0,30.000002,6.763786,244.7989,0.0
8610,2021-12-11 23:00:00+00:00,23.957,91.890945,27.948803,0.0,0.0,1.0,29.400002,8.557102,255.37909,0.0
8611,2021-12-12 02:00:00+00:00,29.357,72.75683,34.04768,0.0,0.0,1.0,30.300001,9.449572,252.25523,10800.0
8612,2021-12-12 05:00:00+00:00,29.607,73.23747,35.33075,3.3,3.3,55.0,38.7,13.363711,242.74475,10800.0
8613,2021-12-12 08:00:00+00:00,28.857,77.17141,34.29967,2.9,2.9,53.0,36.6,8.714677,231.7098,10800.0
8614,2021-12-12 11:00:00+00:00,27.157,86.496445,33.105328,3.4,3.4,55.0,15.6,4.1046314,285.25516,9529.96
8615,2021-12-12 14:00:00+00:00,26.357,83.102005,30.585896,0.0,0.0,1.0,45.6,9.726665,272.12103,0.0
8616,2021-12-12 17:00:00+00:00,24.957,87.078316,28.96616,0.0,0.0,0.0,3.3000002,8.825508,258.23172,0.0
8617,2021-12-12 20:00:00+00:00,24.007,90.23371,28.104656,0.0,0.0,1.0,30.000002,6.849467,273.01273,0.0
8618,2021-12-12 23:00:00+00:00,23.857,91.05084,28.189308,0.0,0.0,1.0,37.2,5.2416787,254.05453,0.0
8619,2021-12-13 02:00:00+00:00,29.307001,71.44664,33.41562,0.0,0.0,1.0,37.800003,11.966953,263.08887,10800.0
8620,2021-12-13 05:00:00+00:00,32.107,57.480976,37.44883,0.0,0.0,1.0,43.5,8.287822,272.4895,10800.0
8621,2021-12-13 08:00:00+00:00,29.957,69.86395,35.841965,4.0,4.0,61.0,64.2,8.049845,243.43501,10800.0
8622,2021-12-13 11:00:00+00:00,27.307001,88.07166,33.40125,3.2,3.2,55.0,45.300003,5.1165614,230.71062,9558.133
8623,2021-12-13 14:00:00+00:00,26.807001,80.927414,31.137005,0.0,0.0,2.0,52.5,9.028754,265.42615,0.0
8624,2021-12-13 17:00:00+00:00,25.507,85.82027,29.622765,0.1,0.1,51.0,70.8,9.290511,305.53775,0.0
8625,2021-12-13 20:00:00+00:00,24.407,92.19564,29.233757,0.0,0.0,2.0,50.4,4.829907,243.43501,0.0
8626,2021-12-13 23:00:00+00:00,24.607,91.098785,29.805817,0.0,0.0,1.0,31.500002,2.2768397,341.56494,0.0
8627,2021-12-14 02:00:00+00:00,28.607,74.851295,33.06716,0.0,0.0,1.0,44.4,9.983106,295.64096,6623.88
8628,2021-12-14 05:00:00+00:00,31.707,62.839943,37.991337,0.5,0.5,51.0,63.0,8.891344,291.3707,10800.0
8629,2021-12-14 08:00:00+00:00,28.207,74.11207,32.705715,0.9,0.9,51.0,99.299995,11.753877,242.6502,10800.0
8630,2021-12-14 11:00:00+00:00,26.807001,83.15356,32.113686,0.70000005,0.70000005,51.0,44.700005,4.198285,149.03632,9586.069
8631,2021-12-14 14:00:00+00:00,26.407,87.733086,31.964394,0.0,0.0,1.0,46.5,4.6102495,141.34016,0.0
8632,2021-12-14 17:00:00+00:00,25.057001,93.6293,30.57454,0.0,0.0,1.0,38.700005,3.8268526,131.18582,0.0
8633,2021-12-14 20:00:00+00:00,24.057001,96.45364,29.382313,0.0,0.0,1.0,30.600002,3.0547013,135.0001,0.0
8634,2021-12-14 23:00:00+00:00,24.157,95.5877,29.0961,0.0,0.0,0.0,18.6,5.495161,121.60746,0.0
8635,2021-12-15 02:00:00+00:00,29.007,75.81968,35.078926,0.0,0.0,1.0,34.5,1.484318,345.9637,10800.0
8636,2021-12-15 05:00:00+00:00,31.907,64.41046,38.732098,0.0,0.0,3.0,100.0,8.049845,349.69522,10800.0
8637,2021-12-15 08:00:00+00:00,27.557001,79.81419,32.29335,7.7000003,7.7000003,63.0,100.0,8.311245,197.6502,10800.0
8638,2021-12-15 11:00:00+00:00,26.657,89.342926,32.738987,2.1999998,2.1999998,53.0,48.600002,3.4152596,108.43504,9614.5205
8639,2021-12-15 14:00:00+00:00,25.207,93.636246,30.703518,0.1,0.1,51.0,90.600006,4.6102495,141.34016,0.0
8640,2021-12-15 17:00:00+00:00,24.607,95.31517,30.062935,0.0,0.0,1.0,33.600002,3.6179552,174.2895,0.0
8641,2021-12-15 20:00:00+00:00,23.907,97.6207,29.023727,0.0,0.0,1.0,27.900002,4.6938257,212.47118,0.0
8642,2021-12-15 23:00:00+00:00,24.457,93.88445,29.713055,0.0,0.0,3.0,100.0,3.319036,229.39879,0.0
8643,2021-12-16 02:00:00+00:00,29.307001,73.18668,34.866352,0.3,0.3,51.0,33.6,3.7064266,29.054508,10800.0
8644,2021-12-16 05:00:00+00:00,31.657,66.31513,38.713276,0.0,0.0,3.0,100.0,8.311245,355.03033,10800.0
8645,2021-12-16 08:00:00+00:00,26.607,84.90122,31.536125,12.0,12.0,63.0,100.0,7.42159,219.09384,10800.0
8646,2021-12-16 11:00:00+00:00,25.457,93.08816,31.387611,3.3,3.3,55.0,84.600006,2.2768397,161.56496,2845.9863
8647,2021-12-16 14:00:00+00:00,24.607,94.74327,29.935177,0.1,0.1,51.0,35.100002,4.072935,135.0001,0.0
8648,2021-12-16 17:00:00+00:00,24.857,92.77833,30.411602,0.0,0.0,1.0,48.9,2.0991426,30.963696,0.0
8649,2021-12-16 20:00:00+00:00,23.357,98.799164,28.581276,0.0,0.0,0.0,2.1,2.52,180.0,0.0
8650,2021-12-16 23:00:00+00:00,23.157,99.3971,28.091095,0.0,0.0,2.0,56.7,4.1046314,232.12495,0.0
8651,2021-12-17 02:00:00+00:00,29.207,71.64444,34.431988,0.0,0.0,1.0,39.0,4.1046314,254.74483,10800.0
8652,2021-12-17 05:00:00+00:00,31.157,66.21447,37.76851,0.2,0.2,51.0,100.0,5.495161,328.39255,10800.0
8653,2021-12-17 08:00:00+00:00,27.307001,81.97109,32.150208,11.5,11.5,63.0,85.2,8.427383,250.0168,5441.87
8654,2021-12-17 11:00:00+00:00,25.857,91.72569,31.359314,0.90000004,0.90000004,51.0,96.0,5.8603754,137.4896,209.4073
8655,2021-12-17 14:00:00+00:00,25.757,93.941734,31.778557,0.5,0.5,51.0,43.5,3.6179552,174.2895,0.0
8656,2021-12-17 17:00:00+00:00,25.257,94.76809,30.831451,0.0,0.0,1.0,49.200005,5.154415,245.22488,0.0
8657,2021-12-17 20:00:00+00:00,24.507,94.45445,30.031666,4.3,4.3,61.0,99.9,2.0991426,300.96368,0.0
8658,2021-12-17 23:00:00+00:00,24.157,95.0125,29.342075,0.1,0.1,51.0,90.90001,3.396233,147.99466,0.0
8659,2021-12-18 02:00:00+00:00,28.657,76.22158,34.319557,0.0,0.0,1.0,37.5,3.219938,243.43501,10800.0
8660,2021-12-18 05:00:00+00:00,32.057,63.86559,39.678524,0.0,0.0,3.0,100.0,1.8,306.86996,10800.0
8661,2021-12-18 08:00:00+00:00,26.557001,92.040596,32.881622,11.9,11.9,63.0,29.400002,3.5455887,336.0375,4264.823
8662,2021-12-18 11:00:00+00:00,26.707,92.598114,33.12768,1.3000001,1.3000001,51.0,90.90001,4.0249224,333.43503,9702.998
8663,2021-12-18 14:00:00+00:00,25.907,88.751595,31.169933,0.3,0.3,51.0,63.0,5.3517847,137.72638,0.0
8664,2021-12-18 17:00:00+00:00,25.107,92.79134,30.58015,0.0,0.0,1.0,38.4,3.7064266,150.9455,0.0
8665,2021-12-18 20:00:00+00:00,24.907,92.501915,30.34766,0.0,0.0,1.0,36.9,2.8799999,180.0,0.0
8666,2021-12-18 23:00:00+00:00,23.907,96.44975,29.01981,0.0,0.0,1.0,31.200003,3.8939953,213.6901,0.0
8667,2021-12-19 02:00:00+00:00,29.907,66.966774,34.96135,0.0,0.0,1.0,34.5,3.4152596,341.56494,10800.0
8668,2021-12-19 05:00:00+00:00,32.607,58.122864,39.42069,0.0,0.0,1.0,36.600002,4.802999,347.00537,10800.0
8669,2021-12-19 08:00:00+00:00,29.907,72.851,35.878872,3.0,3.0,55.0,80.4,11.440979,24.145542,10800.0
8670,2021-12-19 11:00:00+00:00,25.607,87.664345,30.993313,1.3,1.3,51.0,60.9,2.4149535,116.56499,545.0464
8671,2021-12-19 14:00:00+00:00,24.907,97.93076,30.395844,0.1,0.1,51.0,34.5,6.6185193,292.3802,0.0
8672,2021-12-19 17:00:00+00:00,23.607,97.61539,28.660378,0.0,0.0,1.0,40.800003,3.8939953,236.3099,0.0
8673,2021-12-19 20:00:00+00:00,23.407,98.20417,28.103157,0.0,0.0,1.0,30.000002,5.937272,284.03625,0.0
8674,2021-12-19 23:00:00+00:00,23.707,98.208176,29.12872,0.0,0.0,1.0,49.200005,2.1897945,279.46225,0.0
8675,2021-12-20 02:00:00+00:00,28.057001,78.92818,34.041664,0.0,0.0,1.0,34.800003,1.0182338,315.0001,10800.0
8676,2021-12-20 05:00:00+00:00,26.957,83.923904,32.19794,5.2,5.2,61.0,100.0,7.8954163,24.227736,10800.0
8677,2021-12-20 08:00:00+00:00,28.007,79.87434,33.834293,2.6,2.6,53.0,100.0,2.7416782,66.801384,325.0621
8678,2021-12-20 11:00:00+00:00,25.607,88.995476,30.882664,6.6000004,6.6000004,61.0,100.0,4.2136917,109.98319,0.0
8679,2021-12-20 14:00:00+00:00,24.507,95.887054,30.057762,0.4,0.4,51.0,51.0,2.968636,194.03627,0.0
8680,2021-12-20 17:00:00+00:00,24.357,96.75213,29.842834,0.1,0.1,51.0,41.100002,3.4152596,288.43503,0.0
8681,2021-12-20 20:00:00+00:00,23.957,98.507614,29.508793,0.1,0.1,51.0,45.9,2.5455842,81.86999,0.0
8682,2021-12-20 23:00:00+00:00,23.857,96.74013,28.466953,0.6,0.6,51.0,83.4,7.342588,101.3099,0.0
8683,2021-12-21 02:00:00+00:00,25.557001,89.52914,30.674713,0.3,0.3,51.0,90.90001,5.506941,101.3099,0.0
8684,2021-12-21 05:00:00+00:00,27.457,77.898575,32.08334,0.1,0.1,51.0,100.0,6.9899354,101.88863,0.0
8685,2021-12-21 08:00:00+00:00,26.657,85.67501,31.789417,2.0,2.0,53.0,85.200005,6.87779,96.00892,0.0
8686,2021-12-21 11:00:00+00:00,25.707,93.379524,31.736576,0.8,0.8,51.0,32.4,2.9024127,7.12493,0.0
8687,2021-12-21 14:00:00+00:00,24.707,97.34257,30.638702,0.1,0.1,51.0,54.300003,2.2768397,71.564964,0.0
8688,2021-12-21 17:00:00+00:00,24.057001,97.62334,29.334812,0.0,0.0,1.0,33.9,4.2136917,199.9832,0.0
8689,2021-12-21 20:00:00+00:00,23.107,97.60652,27.84755,0.0,0.0,2.0,59.4,4.0249224,169.6952,0.0
8690,2021-12-21 23:00:00+00:00,23.057001,95.84297,27.759865,0.0,0.0,1.0,41.700005,2.9024127,172.87508,0.0
8691,2021-12-22 02:00:00+00:00,28.457,74.377335,34.10389,0.0,0.0,1.0,41.7,0.8049845,116.56499,10800.0
8692,2021-12-22 05:00:00+00:00,30.957,65.18616,37.07286,0.1,0.1,51.0,63.6,6.162207,353.29025,10800.0
8693,2021-12-22 08:00:00+00:00,28.657,73.74051,33.746826,0.1,0.1,51.0,40.5,4.829907,296.56497,9978.391
8694,2021-12-22 11:00:00+00:00,26.257,85.37791,31.224762,0.0,0.0,1.0,31.500002,6.1094027,224.9999,0.0
8695,2021-12-22 14:00:00+00:00,24.807001,93.33636,30.040478,0.0,0.0,1.0,40.200005,4.510787,208.61037,0.0
8696,2021-12-22 17:00:00+00:00,24.257,89.977455,28.799347,0.0,0.0,1.0,36.0,4.5820518,135.0001,0.0
8697,2021-12-22 20:00:00+00:00,23.807001,91.04763,27.767895,0.0,0.0,1.0,46.800003,7.5942082,121.42952,0.0
8698,2021-12-22 23:00:00+00:00,23.307001,93.54791,27.605194,0.0,0.0,1.0,24.300001,5.0911684,278.13,0.0
8699,2021-12-23 02:00:00+00:00,28.657,71.11481,33.72231,0.0,0.0,1.0,27.6,2.5455842,8.130019,10800.0
8700,2021-12-23 05:00:00+00:00,28.307001,74.802895,33.374104,3.1999998,3.1999998,55.0,62.100002,11.885453,324.86572,10800.0
8701,2021-12-23 08:00:00+00:00,28.157,79.41695,33.391495,1.0,1.0,51.0,58.800003,8.209263,232.12495,10800.0
8702,2021-12-23 11:00:00+00:00,26.507,81.62654,31.195797,2.6000001,2.6000001,53.0,78.0,5.95906,295.01685,9855.329
8703,2021-12-23 14:00:00+00:00,25.557001,85.04915,29.917557,1.3,1.3,51.0,90.00001,7.208994,267.13766,0.0
8704,2021-12-23 17:00:00+00:00,24.807001,93.899956,30.287033,1.3,1.3,51.0,37.5,3.2399998,270.0,0.0
8705,2021-12-23 20:00:00+00:00,24.107,96.74613,29.224247,2.1,2.1,53.0,93.9,4.8965297,233.97253,0.0
8706,2021-12-23 23:00:00+00:00,24.007,96.45235,29.133175,0.1,0.1,51.0,55.800003,4.2136917,250.0168,0.0
8707,2021-12-24 02:00:00+00:00,27.907,78.67051,32.654182,0.2,0.2,51.0,20.4,8.654986,253.0724,10800.0
8708,2021-12-24 05:00:00+00:00,30.707,68.345764,37.15916,0.5,0.5,51.0,100.0,8.404285,316.73566,10800.0
8709,2021-12-24 08:00:00+00:00,26.057001,85.10057,30.847881,10.900001,10.900001,63.0,63.300003,6.28713,193.24052,0.0
